symbol,side,qty,entry_price,exit_price,realized_pnl,status,time_open,time_close,hold_time_hms,last_pnl,notes
BANKUSDT,LONG,6034.0,0.0995420649651,,,OPEN,2025-11-13 12:05:42,,,,auto-detected open
BANKUSDT,LONG,6034.0,0.0995420649651,,,OPEN,2025-11-13 12:29:37,,,,auto-detected open
BANKUSDT,LONG,6034.0,0.0995420649651,,,OPEN,2025-11-13 12:38:01,,,,auto-detected open
BANKUSDT,LONG,6034.0,0.0995420649651,,,OPEN,2025-11-13 12:41:06,,,,auto-detected open
BANKUSDT,LONG,6034.0,0.0995420649651,,,OPEN,2025-11-13 12:42:00,,,-75.92017999941342,auto-detected open
BANKUSDT,LONG,6034.0,0.0995420649651,0.06424634,-212.9744044394134,CLOSED,2025-11-13 12:43:05,2025-11-13 14:08:43,01:25:38,-179.62201249941342,auto-detected open | auto-detected close
BDXNUSDT,SHORT,565.0,0.11018,0.11665,11.742810000061093,CLOSED,2025-11-14 02:32:25,2025-11-14 06:01:49,03:29:24,-0.6517899999389062,auto-detected open | auto-detected close
SOONUSDT,SHORT,35.0,2.8932,,,OPEN,2025-11-14 22:41:46,,,4.930247700000003,auto-detected open
SOONUSDT,SHORT,35.0,2.8932,2.76595715,4.453499750000001,CLOSED,2025-11-15 02:17:19,2025-11-15 02:25:08,00:07:49,4.116000000000013,auto-detected open | auto-detected close
MYXUSDT,SHORT,157.0,3.319,3.412,-14.600999999999996,CLOSED,2025-11-15 04:31:34,2025-11-15 04:36:42,00:05:08,-8.954942449999992,auto-detected open | auto-detected close
ZECUSDT,SHORT,0.308,677.41,,,OPEN,2025-11-15 05:07:25,,,,auto-detected open
ZECUSDT,SHORT,0.308,677.41,,,OPEN,2025-11-15 08:21:02,,,1.031800000000007,auto-detected open
ZECUSDT,SHORT,0.308,677.41,676.05712745,0.41668474539997397,CLOSED,2025-11-15 08:37:34,2025-11-15 08:42:11,00:04:37,0.6802612801600053,auto-detected open | auto-detected close
PIEVERSEUSDT,SHORT,2121.0,0.222,0.2323,-1.8774000001260247,CLOSED,2025-11-15 08:46:48,2025-11-15 13:43:20,04:56:32,10.004399999874034,auto-detected open | auto-detected close
LIGHTUSDT,LONG,26.0,2.1592,2.2707,5.824000000000005,CLOSED,2025-11-16 21:26:24,2025-11-16 22:03:13,00:36:49,6.232630559999993,auto-detected open | auto-detected close
BANANAS31USDT,LONG,29651.0,0.004637,0.004741,3.0837040000000235,CLOSED,2025-11-17 12:52:55,2025-11-17 13:07:13,00:14:18,2.859838950000016,auto-detected open | auto-detected close
BANANAS31USDT,SHORT,7589.0,0.005225,0.00374506,11.231264659999995,CLOSED,2025-11-17 14:12:08,2025-11-17 19:16:36,05:04:28,11.239992009999996,auto-detected open | auto-detected close
XANUSDT,SHORT,1976.0,0.05318,0.04487449,16.41168775999999,CLOSED,2025-11-18 22:14:31,2025-11-19 01:50:33,03:36:02,16.242937359999992,auto-detected open | auto-detected close
XMRUSDT,SHORT,0.026,373.14,374.19621578,-0.02746161028000006,CLOSED,2025-11-19 09:06:11,2025-11-19 09:06:42,00:00:31,,auto-detected open | auto-detected close
TNSRUSDT,LONG,915.1,0.123821674134,0.18169288,52.95794048797661,CLOSED,2025-11-20 09:58:55,2025-11-20 11:33:32,01:34:37,34.382682476976605,auto-detected open | auto-detected close
TRUSTUSDT,SHORT,411.0,0.2675,0.26901544,-0.6228458399999914,CLOSED,2025-11-21 22:15:58,2025-11-21 22:35:51,00:19:53,0.7809000000000053,auto-detected open | auto-detected close
RECALLUSDT,LONG,630.0,0.1742,,,OPEN,2025-11-22 04:10:12,,,-23.725999999973734,auto-detected open
RECALLUSDT,LONG,2013.0,0.1537863884749,0.15719708,6.865722040026269,CLOSED,2025-11-22 06:38:21,2025-11-22 07:21:00,00:42:39,3.248200000026312,auto-detected open | auto-detected close
TRUSTUSDT,LONG,512.0,0.2181,0.22280187,2.4073574400000126,CLOSED,2025-11-22 07:42:52,2025-11-22 09:42:07,01:59:15,2.7286886400000014,auto-detected open | auto-detected close
1000000MOGUSDT,LONG,36.1,0.2775,,,OPEN,2025-11-22 09:47:18,,,-0.4147124680000002,auto-detected open
1000000MOGUSDT,LONG,36.1,0.2775,,,OPEN,2025-11-22 12:25:28,,,-0.3474783840000015,auto-detected open
MAVUSDT,SHORT,2660.0,0.037641,0.0424956,19.49892479928377,CLOSED,2025-11-22 21:17:10,2025-11-22 23:27:07,02:09:57,29.540268509283752,auto-detected open | auto-detected close
1000000MOGUSDT,LONG,36.1,0.2775,,,OPEN,2025-11-23 01:29:51,,,-0.5631600000000001,auto-detected open
MAVUSDT,SHORT,1170.0,0.0433,,,OPEN,2025-11-23 01:32:54,,,1.743662700000002,auto-detected open
1000000MOGUSDT,LONG,36.1,0.2775,0.27133273,-0.2226384470000001,CLOSED,2025-11-23 01:52:40,2025-11-23 08:26:52,06:34:12,-0.22628129800000044,auto-detected open | auto-detected close
MAVUSDT,SHORT,1170.0,0.0433,0.04194,1.5912000000000002,CLOSED,2025-11-23 01:52:40,2025-11-23 01:54:45,00:02:05,1.6262999999999945,auto-detected open | auto-detected close
TOSHIUSDT,SHORT,219466.0,0.000452,0.00043873,2.912313819999991,CLOSED,2025-11-23 06:55:32,2025-11-23 08:26:52,01:31:20,3.138363799999993,auto-detected open | auto-detected close
1000000MOGUSDT,LONG,36.1,0.2775,,,OPEN,2025-11-23 08:27:24,,,-0.33573000000000114,auto-detected open
TOSHIUSDT,SHORT,219466.0,0.000452,0.00041788,7.488179920000001,CLOSED,2025-11-23 08:27:24,2025-11-23 09:46:53,01:19:29,7.76690174,auto-detected open | auto-detected close
PIPPINUSDT,SHORT,3028.0,0.069,0.06158,22.46776000000001,CLOSED,2025-11-23 12:13:19,2025-11-23 12:59:07,00:45:48,23.309150360000007,auto-detected open | auto-detected close
1000RATSUSDT,LONG,2092.0,0.04961,0.05036736,1.584397119999997,CLOSED,2025-11-23 21:02:29,2025-11-23 21:33:11,00:30:42,0.44570059999999867,auto-detected open | auto-detected close
1000RATSUSDT,SHORT,2084.0,0.05174,0.05030346,2.9937493600000002,CLOSED,2025-11-23 21:59:27,2025-11-24 00:13:39,02:14:12,0.3102867599999974,auto-detected open | auto-detected close
BANANAS31USDT,SHORT,14533.0,0.003773,0.00358578,2.7208682600000014,CLOSED,2025-11-24 06:32:58,2025-11-24 07:04:12,00:31:14,2.683373119999997,auto-detected open | auto-detected close
1000000MOGUSDT,LONG,36.1,0.2775,,,OPEN,2025-11-24 07:35:11,,,,auto-detected open
1000000MOGUSDT,LONG,36.1,0.2775,,,OPEN,2025-11-24 07:52:12,,,,auto-detected open
PIPPINUSDT,SHORT,1923.0,0.05778,,,OPEN,2025-11-24 09:51:04,,,,auto-detected open
PIPPINUSDT,SHORT,1923.0,0.05778,,,OPEN,2025-11-24 09:52:24,,,0.3004110599999973,auto-detected open
1000000MOGUSDT,LONG,36.1,0.2775,,,OPEN,2025-11-24 09:52:24,,,-1.4482388620000006,auto-detected open
PIPPINUSDT,SHORT,1923.0,0.05778,0.0572905,0.941308499999994,CLOSED,2025-11-24 09:52:47,2025-11-24 09:57:54,00:05:07,0.4884804600000012,auto-detected open | auto-detected close
1000000MOGUSDT,LONG,36.1,0.2775,0.2719,-0.20216000000000178,CLOSED,2025-11-24 09:52:47,2025-11-25 01:24:27,15:31:40,-0.19494000000000059,auto-detected open | auto-detected close
PIPPINUSDT,SHORT,1640.0,0.06818,0.06426961,6.413039599999999,CLOSED,2025-11-24 13:26:22,2025-11-24 13:35:05,00:08:43,6.713422000000002,auto-detected open | auto-detected close
PIPPINUSDT,SHORT,1939.0,0.05259,0.06912,-55.774770000023416,CLOSED,2025-11-24 13:46:20,2025-11-24 20:47:56,07:01:36,-57.63619262002339,auto-detected open | auto-detected close
PIPPINUSDT,SHORT,3186.0,0.06408,0.06042266,11.652285239999983,CLOSED,2025-11-24 21:53:58,2025-11-25 01:24:27,03:30:29,11.469599999999996,auto-detected open | auto-detected close
PIPPINUSDT,SHORT,3186.0,0.06408,0.06254,4.906439999999999,CLOSED,2025-11-25 01:24:58,2025-11-25 01:43:03,00:18:05,4.158271619999982,auto-detected open | auto-detected close
1000000MOGUSDT,LONG,36.1,0.2775,,,OPEN,2025-11-25 01:24:58,,,-0.6750700000000018,auto-detected open
XNYUSDT,SHORT,44982.0,0.004663,0.00424412,18.84206016,CLOSED,2025-11-25 01:51:14,2025-11-25 02:17:10,00:25:56,17.535333059999992,auto-detected open | auto-detected close
YALAUSDT,SHORT,5133.0,0.0395927995325,0.0366559,15.07510530032251,CLOSED,2025-11-25 02:27:27,2025-11-25 02:46:39,00:19:12,13.630063140322509,auto-detected open | auto-detected close
YALAUSDT,SHORT,2554.0,0.03632,0.03326331,7.806786260000002,CLOSED,2025-11-25 02:50:15,2025-11-25 02:56:25,00:06:10,4.412469180000001,auto-detected open | auto-detected close
YALAUSDT,LONG,2265.0,0.0485520529801,0.04856,0.01800000007349891,CLOSED,2025-11-25 07:58:26,2025-11-25 08:51:34,00:53:08,0.03070665007350596,auto-detected open | auto-detected close
ARCUSDT,LONG,2223.0,0.04455,0.04464223,0.20502728999999711,CLOSED,2025-11-25 09:43:19,2025-11-25 09:44:51,00:01:32,0.3112200000000027,auto-detected open | auto-detected close
1000000MOGUSDT,LONG,36.1,0.2775,0.25925924,-0.6584914360000008,CLOSED,2025-11-25 10:46:41,2025-11-25 10:48:00,00:01:19,-0.6606300000000014,auto-detected open | auto-detected close
1000000MOGUSDT,LONG,36.1,0.2775,,,OPEN,2025-11-25 10:48:31,,,,auto-detected open
1000000MOGUSDT,LONG,36.1,0.2775,,,OPEN,2025-11-25 10:50:28,,,,auto-detected open
ARCUSDT,SHORT,2376.0,0.04691,,,OPEN,2025-11-25 10:57:05,,,,auto-detected open
1000000MOGUSDT,LONG,36.1,0.2775,,,OPEN,2025-11-25 11:06:27,,,-0.6364350580000014,auto-detected open
ARCUSDT,SHORT,2376.0,0.04691,,,OPEN,2025-11-25 11:06:27,,,-4.429149119999993,auto-detected open
1000000MOGUSDT,LONG,36.1,0.2775,0.26460991,-0.46533224900000075,CLOSED,2025-11-25 11:15:17,2025-11-25 13:00:14,01:44:57,-0.48374000000000084,auto-detected open | auto-detected close
ARCUSDT,SHORT,2376.0,0.04691,0.05152506,-10.965382559999993,CLOSED,2025-11-25 11:15:17,2025-11-25 13:00:15,01:44:58,-10.953360000000007,auto-detected open | auto-detected close
1000000MOGUSDT,LONG,36.1,0.2775,,,OPEN,2025-11-25 13:00:46,,,-0.45096444900000043,auto-detected open
ARCUSDT,SHORT,2376.0,0.04691,0.04065153,68.2968018600986,CLOSED,2025-11-25 13:00:46,2025-11-25 21:36:43,08:35:57,68.7952387600986,auto-detected open | auto-detected close
1000000MOGUSDT,LONG,36.1,0.2775,,,OPEN,2025-11-25 23:36:09,,,,auto-detected open
KAITOUSDT,LONG,289.4,0.7665,,,OPEN,2025-11-25 23:41:45,,,,auto-detected open
1000000MOGUSDT,LONG,36.1,0.2775,,,OPEN,2025-11-25 23:58:47,,,-0.36460999999999993,auto-detected open
KAITOUSDT,LONG,289.4,0.7665,,,OPEN,2025-11-25 23:58:47,,,-4.3624792679999755,auto-detected open
1000000MOGUSDT,LONG,36.1,0.2775,,,OPEN,2025-11-26 00:03:07,,,-0.3931398300000007,auto-detected open
KAITOUSDT,LONG,289.4,0.7665,0.74559471,-0.002090528999999997,CLOSED,2025-11-26 00:03:07,2025-11-26 00:06:12,00:03:05,-0.0018959019999999938,auto-detected open | auto-detected close
1000000MOGUSDT,LONG,36.1,0.2775,,,OPEN,2025-11-26 04:03:32,,,-0.39401525500000084,auto-detected open
1000000MOGUSDT,LONG,36.1,0.2775,0.2657,-0.4259800000000012,CLOSED,2025-11-26 04:17:35,2025-11-26 12:14:21,07:56:46,-0.4140890210000017,auto-detected open | auto-detected close
RVVUSDT,LONG,17312.0,0.007862,0.00759699,-4.587853119999992,CLOSED,2025-11-26 09:19:18,2025-11-26 09:50:49,00:31:31,-2.7941567999999837,auto-detected open | auto-detected close
RVVUSDT,SHORT,15129.0,0.007061,0.00717081,-1.6613154900000018,CLOSED,2025-11-26 09:52:51,2025-11-26 10:37:24,00:44:33,-1.5145641900000073,auto-detected open | auto-detected close
1000000MOGUSDT,LONG,36.1,0.2775,0.3051,0.9963599999999985,CLOSED,2025-11-26 12:14:52,2025-11-26 20:39:46,08:24:54,0.9526515639999993,auto-detected open | auto-detected close
BANANAS31USDT,SHORT,19672.0,0.005413,,,OPEN,2025-11-26 20:42:55,,,,auto-detected open
